timestamp,price,volume,market_cap,circulating_supply,total_supply,max_supply,fdv,price_change_24h
2025-08-01 00:00:00,172.1630467364299,5648090381.562077,92708865239.70064,,,,,
2025-08-02 00:00:00,162.79127248081605,8524308824.141164,87608862241.09743,,,,,
2025-08-03 00:00:00,158.53125175932496,3493829006.1178837,85419275441.3688,,,,,
2025-08-04 00:00:00,161.90312387611363,3799213534.622081,87127911992.51938,,,,,
2025-08-05 00:00:00,169.41522028427192,5184477262.429844,91187068515.65497,,,,,
2025-08-06 00:00:00,164.08356857308905,4990165298.964871,88366756321.06778,,,,,
2025-08-07 00:00:00,168.1731958529984,3925170891.2100515,90602300378.89859,,,,,
2025-08-08 00:00:00,175.3851480311338,4922490352.0849,94555506562.20601,,,,,
2025-08-09 00:00:00,176.79535226118225,6314967732.267661,95358552408.13701,,,,,
2025-08-10 00:00:00,180.38638312645054,5151414730.8922,97273757979.29631,,,,,
2025-08-11 00:00:00,182.9089507475702,6526899522.845935,98680797069.32025,,,,,
2025-08-12 00:00:00,175.04512640796176,7218575660.657902,94446838456.51955,,,,,
2025-08-13 00:00:00,192.59412792428108,8241598209.651322,103958446553.55505,,,,,
2025-08-14 00:00:00,201.8186877395025,12032742881.340282,109040519317.65358,,,,,
2025-08-15 00:00:00,192.75680405400084,14504164931.300503,104086483120.68985,,,,,
2025-08-16 00:00:00,185.5996951638033,8453295249.345534,100133112662.54547,,,,,
2025-08-17 00:00:00,189.76942306167987,4463139739.111394,102341194195.00087,,,,,
2025-08-18 00:00:00,191.64098987374877,4337337967.245784,103498590849.65073,,,,,
2025-08-19 00:00:00,183.0130381229085,6404055055.139721,98839575359.52385,,,,,
2025-08-20 00:00:00,176.4002245667356,6012864665.830554,95269629007.20668,,,,,
2025-08-21 00:00:00,187.2669439751863,6232892656.027937,101153138629.37645,,,,,
2025-08-22 00:00:00,180.24297051206173,5352469255.969752,97284344052.61475,,,,,
2025-08-23 00:00:00,200.2605865005056,10127448099.982841,108194143822.4916,,,,,
2025-08-24 00:00:00,204.01931609622184,7707066769.148663,110265793443.07309,,,,,
2025-08-25 00:00:00,205.88090746426144,11192452947.414183,111293086915.60172,,,,,
2025-08-26 00:00:00,187.18525315161807,12382673799.15369,101136116915.87978,,,,,
2025-08-27 00:00:00,195.9857969070515,8074057190.355703,105940691853.63528,,,,,
2025-08-28 00:00:00,203.29341765413957,12654160502.675875,109858006061.39355,,,,,
2025-08-29 00:00:00,214.54958917125032,12259075336.968056,116004977345.01314,,,,,
2025-08-30 00:00:00,205.08335316941142,13457457307.813232,110856000021.0619,,,,,
2025-08-31 00:00:00,202.71014197799335,5916828358.740077,109624145394.8024,,,,,
2025-09-01 00:00:00,200.90099462282365,5119565154.109434,108641493698.23297,,,,,
2025-09-02 00:00:00,196.88381950999033,7408407557.527862,106414197827.8846,,,,,
2025-09-03 00:00:00,209.23036715955652,8803333414.35032,113196213823.18475,,,,,
2025-09-04 00:00:00,210.678785187558,6956952790.247085,113974936294.58269,,,,,
2025-09-05 00:00:00,202.68556246131902,5057527125.787553,109721137208.39746,,,,,
2025-09-06 00:00:00,203.47913677981902,7547177831.7062235,110114510867.43683,,,,,
2025-09-07 00:00:00,200.18665937035894,2968164693.6168056,108362930311.83084,,,,,
2025-09-08 00:00:00,206.51848846856373,4213958987.249966,111936108428.27112,,,,,
2025-09-09 00:00:00,214.08956690665315,9970745423.357145,116026061901.42412,,,,,
2025-09-10 00:00:00,217.38518604767611,9082166653.74413,117845247298.93935,,,,,
2025-09-11 00:00:00,223.9996568751895,9538303334.00484,121443927715.77182,,,,,
2025-09-12 00:00:00,228.6994803098487,10115240805.136227,123996407786.3184,,,,,
2025-09-13 00:00:00,242.25824628845254,13331440399.44534,131451215438.38591,,,,,
2025-09-14 00:00:00,242.6675990847208,7460431580.746429,131625546341.2104,,,,,
2025-09-15 00:00:00,240.51910214123612,9641527089.213789,130492671181.8851,,,,,
2025-09-16 00:00:00,233.8358169548661,10189245912.076498,126723030988.81142,,,,,
2025-09-17 00:00:00,237.00322352946304,7606193246.926102,128913223473.07257,,,,,
2025-09-18 00:00:00,244.94703055919837,10904096063.20618,133012651049.5734,,,,,
2025-09-19 00:00:00,247.55626201820508,9525238920.41541,134328267645.0745,,,,,
2025-09-20 00:00:00,238.33823551145915,7795423019.894011,129345335675.59085,,,,,
2025-09-21 00:00:00,239.46337999355012,3643828369.3949914,130034859270.97707,,,,,
2025-09-22 00:00:00,236.64867854250417,3625096944.4525175,128569320517.27148,,,,,
2025-09-23 00:00:00,220.33692191838946,12282736836.312027,119686369996.93573,,,,,
2025-09-24 00:00:00,214.17925267896382,7575651795.115867,116518133817.56525,,,,,
2025-09-25 00:00:00,211.59608812684968,8445521212.739207,115032433454.73328,,,,,
2025-09-26 00:00:00,192.18165357078567,12016864135.347467,104476128475.99643,,,,,
2025-09-27 00:00:00,205.1199454921513,10264035473.466131,111442276251.7605,,,,,
2025-09-28 00:00:00,203.5749247337909,4017566336.8666024,110625886749.88844,,,,,
2025-09-29 00:00:00,210.7450481378904,4489384967.131298,114541266794.95769,,,,,
2025-09-30 00:00:00,212.92955681530267,6935052896.50192,115729984092.68108,,,,,
2025-10-01 00:00:00,208.6992944881733,7027033380.102042,113428586887.75471,,,,,
2025-10-02 00:00:00,221.2188833389755,8473857082.585505,120044760192.73802,,,,,
2025-10-03 00:00:00,234.61674360916186,10240423698.713894,127362028246.18869,,,,,
2025-10-04 00:00:00,233.06458024680495,9409846313.93892,127150990208.83511,,,,,
2025-10-05 00:00:00,227.93905953905113,4629724693.376066,124310880122.60092,,,,,
2025-10-06 00:00:00,228.5443211026712,7161162365.904725,124722639864.9079,,,,,
2025-10-07 00:00:00,232.5968012360869,7565905967.514749,126917886067.39793,,,,,
2025-10-08 00:00:00,220.92325353514107,9428620255.995054,120651918153.05309,,,,,
2025-10-09 00:00:00,229.06280907281337,7378938614.697137,125078490889.53381,,,,,
2025-10-10 00:00:00,220.8065008190006,7926447520.068074,120565130574.60735,,,,,
2025-10-11 00:00:00,189.8912952568837,16979196402.761215,104753731395.58649,,,,,
2025-10-12 00:00:00,178.3062307703534,12825283650.402828,97463291611.22887,,,,,
2025-10-13 00:00:00,197.03997380287893,12182439886.806627,107553280810.07175,,,,,
2025-10-14 00:00:00,207.92928081408232,11548480550.997688,113600150801.75488,,,,,
2025-10-15 00:00:00,202.77828792883702,13553378827.238491,111004502175.88118,,,,,
2025-10-16 00:00:00,193.96279214560616,9764892301.796349,106135409373.7695,,,,,
2025-10-17 00:00:00,184.57406686923576,9925743378.18117,100920180313.75322,,,,,
2025-10-18 00:00:00,182.07052141400303,10314262292.923399,99584853701.89706,,,,,
2025-10-19 00:00:00,187.55870371602296,4080705643.636593,102547391633.91815,,,,,
2025-10-20 00:00:00,187.62095813065147,4866494598.220849,102473799864.32953,,,,,
2025-10-21 00:00:00,189.83490809801577,6130975032.123,103759163273.00163,,,,,
2025-10-22 00:00:00,185.78992071057104,8140307547.666378,101503754154.96838,,,,,
2025-10-23 00:00:00,180.02645418265774,7331527656.706337,98365559775.72266,,,,,
2025-10-24 00:00:00,191.42417371185576,6328717665.982079,105126704771.48363,,,,,
2025-10-25 00:00:00,193.47566388653937,5836419855.507742,106277703611.5622,,,,,
2025-10-26 00:00:00,194.011016152678,3143145861.3248463,106640787914.34056,,,,,
2025-10-27 00:00:00,200.07095684438153,4807959121.519227,110015344814.02438,,,,,
2025-10-28 00:00:00,198.81130112961708,6699989320.198287,109185355497.74608,,,,,
2025-10-29 00:00:00,194.40531681984675,8022554748.305202,106812830000.23653,,,,,
2025-10-30 00:00:00,194.22060377742542,8179014087.802186,106654590061.0207,,,,,
2025-10-31 00:00:00,184.28637111326051,8507378052.630039,101142410783.16473,,,,,
2025-11-01 00:00:00,187.2627467672827,5793893051.801109,103442974150.53136,,,,,
2025-11-02 00:00:00,186.3556506725306,2712449199.879818,102961761123.6358,,,,,
2025-11-03 00:00:00,187.19632465985816,3242429378.753831,103265155078.90247,,,,,
2025-11-04 00:00:00,165.92718959407298,9778486257.676378,91638592574.92229,,,,,
2025-11-05 00:00:00,155.5134380549323,11455410012.209955,85947115263.93896,,,,,
2025-11-06 00:00:00,162.64616988523213,6883947244.13202,89955932106.81238,,,,,
2025-11-07 00:00:00,154.84889388443324,5556988830.548565,85562556342.39645,,,,,
2025-11-08 00:00:00,161.87760775808556,6640253853.035683,89680212829.84552,,,,,
2025-11-09 00:00:00,158.15618865832252,3787812871.602458,87566175479.22525,,,,,
2025-11-10 00:00:00,164.26842094537048,4600362342.428592,90880757292.08119,,,,,
